run,NrBeeSurvivors,FighterCollectorRatio,NrMurderContracts,BeeCap100Ratio,BeePerformance,flower_count,bee_count,bee_sight,buzzer_count,max_capacity,hive_count,comm_radius,RatioBeeBuzzer
7856,18,0,1,4.675324675,90.90909091,10,24,8,6,30,1,4,4
7858,15,0,5,4.675324675,60.38961039,10,24,8,6,30,1,10,4
7860,12,0,12,4.675324675,73.37662338,10,24,8,6,30,1,16,4
7862,14,0,0,4.675324675,76.62337662,10,24,8,8,30,1,1,3
7864,8,0,7,4.675324675,29.22077922,10,24,8,8,30,1,7,3
7866,13,0,5,4.675324675,79.87012987,10,24,8,8,30,1,13,3
7868,17,0,19,4.675324675,77.92207792,10,24,8,8,30,1,19,3
7870,1,0,5,4.675324675,19.48051948,10,24,8,10,30,1,4,2.4
7872,1,0,10,4.675324675,19.48051948,10,24,8,10,30,1,10,2.4
7874,2,0,8,4.675324675,38.96103896,10,24,8,10,30,1,16,2.4
7876,1,0,0,4.675324675,19.48051948,10,24,8,12,30,1,1,2
7878,1,0,6,4.675324675,19.48051948,10,24,8,12,30,1,7,2
7880,5,0,9,4.675324675,51.94805195,10,24,8,12,30,1,13,2
7882,1,0,5,4.675324675,19.48051948,10,24,8,12,30,1,19,2
7884,0,0,2,4.675324675,0,10,24,8,14,30,1,4,1.714285714
7886,2,0,4,4.675324675,38.96103896,10,24,8,14,30,1,10,1.714285714
7888,7,0,13,4.675324675,38.31168831,10,24,8,14,30,1,16,1.714285714
7890,0,0,1,4.675324675,0,10,24,8,16,30,1,1,1.5
7892,0,0,5,4.675324675,0,10,24,8,16,30,1,7,1.5
7894,0,0,9,4.675324675,0,10,24,8,16,30,1,13,1.5
7896,0,0,10,4.675324675,0,10,24,8,16,30,1,19,1.5
7898,1,0,1,4.675324675,19.48051948,10,24,8,18,30,1,4,1.333333333
7900,3,0,3,4.675324675,11.68831169,10,24,8,18,30,1,10,1.333333333
7902,0,0,7,4.675324675,0,10,24,8,18,30,1,16,1.333333333
7904,1,0,0,4.675324675,19.48051948,10,24,8,20,30,1,1,1.2
7906,0,0,6,4.675324675,0,10,24,8,20,30,1,7,1.2
7908,0,0,2,4.675324675,0,10,24,8,20,30,1,13,1.2
7910,0,0,9,4.675324675,0,10,24,8,20,30,1,19,1.2
7912,16,0,2,4.675324675,98.05194805,10,24,10,2,30,1,4,12
7914,20,0,5,4.675324675,100,10,24,10,2,30,1,10,12
7916,18,0,12,4.675324675,76.62337662,10,24,10,2,30,1,16,12
7918,6,0,1,4.675324675,39.61038961,10,24,10,4,30,1,1,6
7920,9,0,4,4.675324675,67.53246753,10,24,10,4,30,1,7,6
7922,16,0,6,4.675324675,85.71428571,10,24,10,4,30,1,13,6
7924,18,0,8,4.675324675,90.25974026,10,24,10,4,30,1,19,6
7926,16,0,1,4.675324675,86.36363636,10,24,10,6,30,1,4,4
7928,15,0,4,4.675324675,90.90909091,10,24,10,6,30,1,10,4
7930,16,0,6,4.675324675,80.51948052,10,24,10,6,30,1,16,4
7932,12,0,0,4.675324675,64.28571429,10,24,10,8,30,1,1,3
7934,11,0,5,4.675324675,66.23376623,10,24,10,8,30,1,7,3
7936,14,0,6,4.675324675,75.32467532,10,24,10,8,30,1,13,3
7938,15,0,9,4.675324675,90.25974026,10,24,10,8,30,1,19,3
7940,4,0,1,4.675324675,35.71428571,10,24,10,10,30,1,4,2.4
7942,9,0,6,4.675324675,68.83116883,10,24,10,10,30,1,10,2.4
7944,5,0,11,4.675324675,37.01298701,10,24,10,10,30,1,16,2.4
7946,8,0,0,4.675324675,42.20779221,10,24,10,12,30,1,1,2
7948,0,0,2,4.675324675,0,10,24,10,12,30,1,7,2
7950,1,0,8,4.675324675,19.48051948,10,24,10,12,30,1,13,2
7952,15,0,16,4.675324675,98.7012987,10,24,10,12,30,1,19,2
7954,0,0,3,4.675324675,0,10,24,10,14,30,1,4,1.714285714
7956,8,0,4,4.675324675,66.88311688,10,24,10,14,30,1,10,1.714285714
7958,0,0,4,4.675324675,0,10,24,10,14,30,1,16,1.714285714
7960,1,0,0,4.675324675,19.48051948,10,24,10,16,30,1,1,1.5
7962,0,0,1,4.675324675,0,10,24,10,16,30,1,7,1.5
7964,1,0,5,4.675324675,19.48051948,10,24,10,16,30,1,13,1.5
7966,0,0,10,4.675324675,0,10,24,10,16,30,1,19,1.5
7968,1,0,1,4.675324675,19.48051948,10,24,10,18,30,1,4,1.333333333
7970,0,0,11,4.675324675,0,10,24,10,18,30,1,10,1.333333333
7972,0,0,4,4.675324675,0,10,24,10,18,30,1,16,1.333333333
7974,1,0,0,4.675324675,0,10,24,10,20,30,1,1,1.2
7976,0,0,3,4.675324675,0,10,24,10,20,30,1,7,1.2
7978,3,0,12,4.675324675,25.97402597,10,24,10,20,30,1,13,1.2
7980,0,0,8,4.675324675,0,10,24,10,20,30,1,19,1.2
7982,17,0,1,4.675324675,85.71428571,10,24,12,2,30,1,4,12
7984,22,0,2,4.675324675,100,10,24,12,2,30,1,10,12
7986,19,0,7,4.675324675,100,10,24,12,2,30,1,16,12
7988,12,0,2,4.675324675,71.42857143,10,24,12,4,30,1,1,6
7990,11,0,8,4.675324675,75.97402597,10,24,12,4,30,1,7,6
7992,18,0,6,4.675324675,89.61038961,10,24,12,4,30,1,13,6
7994,8,0,9,4.675324675,49.35064935,10,24,12,4,30,1,19,6
7996,7,0,2,4.675324675,44.15584416,10,24,12,6,30,1,4,4
7998,5,0,8,4.675324675,44.80519481,10,24,12,6,30,1,10,4
8000,17,0,10,4.675324675,91.55844156,10,24,12,6,30,1,16,4
8002,6,0,1,4.675324675,42.20779221,10,24,12,8,30,1,1,3
8004,12,0,3,4.675324675,60.38961039,10,24,12,8,30,1,7,3
8006,8,0,9,4.675324675,57.14285714,10,24,12,8,30,1,13,3
8008,7,0,8,4.675324675,48.05194805,10,24,12,8,30,1,19,3
8010,6,0,8,4.675324675,58.44155844,10,24,12,10,30,1,4,2.4
8012,6,0,10,4.675324675,59.74025974,10,24,12,10,30,1,10,2.4
8014,0,0,6,4.675324675,0,10,24,12,10,30,1,16,2.4
8016,1,0,0,4.675324675,14.93506494,10,24,12,12,30,1,1,2
8018,2,0,6,4.675324675,38.96103896,10,24,12,12,30,1,7,2
8020,0,0,6,4.675324675,0,10,24,12,12,30,1,13,2
8022,0,0,9,4.675324675,0,10,24,12,12,30,1,19,2
8024,0,0,2,4.675324675,0,10,24,12,14,30,1,4,1.714285714
8026,1,0,5,4.675324675,19.48051948,10,24,12,14,30,1,10,1.714285714
8028,0,0,6,4.675324675,0,10,24,12,14,30,1,16,1.714285714
8030,4,0,4,4.675324675,53.8961039,10,24,12,16,30,1,1,1.5
8032,1,0,2,4.675324675,19.48051948,10,24,12,16,30,1,7,1.5
8034,0,0,6,4.675324675,0,10,24,12,16,30,1,13,1.5
8036,0,0,7,4.675324675,0,10,24,12,16,30,1,19,1.5
8038,0,0,10,4.675324675,0,10,24,12,18,30,1,4,1.333333333
8040,3,0,6,4.675324675,33.76623377,10,24,12,18,30,1,10,1.333333333
8042,1,0,4,4.675324675,19.48051948,10,24,12,18,30,1,16,1.333333333
8044,0,0,1,4.675324675,0,10,24,12,20,30,1,1,1.2
8046,4,0,10,4.675324675,72.07792208,10,24,12,20,30,1,7,1.2
8048,1,0,8,4.675324675,19.48051948,10,24,12,20,30,1,13,1.2
8050,0,0,11,4.675324675,0,10,24,12,20,30,1,19,1.2
8052,20,0,3,4.675324675,100,10,24,14,2,30,1,4,12
8054,23,0,2,4.675324675,100,10,24,14,2,30,1,10,12
8056,19,0,7,4.675324675,100,10,24,14,2,30,1,16,12
8058,20,0,2,4.675324675,100,10,24,14,4,30,1,1,6
8060,11,0,5,4.675324675,77.27272727,10,24,14,4,30,1,7,6
8062,13,0,9,4.675324675,73.37662338,10,24,14,4,30,1,13,6
8064,14,0,12,4.675324675,71.42857143,10,24,14,4,30,1,19,6
8066,19,0,1,4.675324675,86.36363636,10,24,14,6,30,1,4,4
8068,17,0,6,4.675324675,85.71428571,10,24,14,6,30,1,10,4
8070,18,0,5,4.675324675,100,10,24,14,6,30,1,16,4
8072,2,0,2,4.675324675,20.12987013,10,24,14,8,30,1,1,3
8074,1,0,6,4.675324675,19.48051948,10,24,14,8,30,1,7,3
8076,5,0,16,4.675324675,32.46753247,10,24,14,8,30,1,13,3
8078,12,0,13,4.675324675,86.36363636,10,24,14,8,30,1,19,3
8080,7,0,7,4.675324675,64.28571429,10,24,14,10,30,1,4,2.4
8082,0,0,5,4.675324675,0,10,24,14,10,30,1,10,2.4
8084,14,0,10,4.675324675,76.62337662,10,24,14,10,30,1,16,2.4
8086,0,0,4,4.675324675,0,10,24,14,12,30,1,1,2
8088,1,0,8,4.675324675,19.48051948,10,24,14,12,30,1,7,2
8090,1,0,12,4.675324675,19.48051948,10,24,14,12,30,1,13,2
8092,1,0,17,4.675324675,19.48051948,10,24,14,12,30,1,19,2
8094,1,0,1,4.675324675,19.48051948,10,24,14,14,30,1,4,1.714285714
8096,1,0,8,4.675324675,19.48051948,10,24,14,14,30,1,10,1.714285714
8098,11,0,7,4.675324675,92.85714286,10,24,14,14,30,1,16,1.714285714
8100,0,0,3,4.675324675,0,10,24,14,16,30,1,1,1.5
8102,1,0,7,4.675324675,19.48051948,10,24,14,16,30,1,7,1.5
8104,0,0,7,4.675324675,0,10,24,14,16,30,1,13,1.5
8106,0,0,9,4.675324675,0,10,24,14,16,30,1,19,1.5
8108,3,0,5,4.675324675,58.44155844,10,24,14,18,30,1,4,1.333333333
8110,1,0,5,4.675324675,19.48051948,10,24,14,18,30,1,10,1.333333333
8112,0,0,7,4.675324675,0,10,24,14,18,30,1,16,1.333333333
8114,1,0,2,4.675324675,19.48051948,10,24,14,20,30,1,1,1.2
8116,1,0,9,4.675324675,19.48051948,10,24,14,20,30,1,7,1.2
8118,0,0,6,4.675324675,0,10,24,14,20,30,1,13,1.2
8120,0,0,18,4.675324675,0,10,24,14,20,30,1,19,1.2
8122,19,0,0,4.675324675,100,10,24,16,2,30,1,4,12
8124,22,0,0,4.675324675,100,10,24,16,2,30,1,10,12
8126,22,0,0,4.675324675,100,10,24,16,2,30,1,16,12
8128,15,0,2,4.675324675,85.06493506,10,24,16,4,30,1,1,6
8130,12,0,5,4.675324675,64.93506494,10,24,16,4,30,1,7,6
8132,17,0,6,4.675324675,94.15584416,10,24,16,4,30,1,13,6
8134,17,0,12,4.675324675,87.66233766,10,24,16,4,30,1,19,6
8136,5,0,5,4.675324675,16.23376623,10,24,16,6,30,1,4,4
8138,15,0,3,4.675324675,91.55844156,10,24,16,6,30,1,10,4
8140,6,0,9,4.675324675,79.22077922,10,24,16,6,30,1,16,4
8142,12,0,7,4.675324675,63.63636364,10,24,16,8,30,1,1,3
8144,10,0,5,4.675324675,77.27272727,10,24,16,8,30,1,7,3
8146,12,0,5,4.675324675,55.84415584,10,24,16,8,30,1,13,3
8148,12,0,11,4.675324675,72.72727273,10,24,16,8,30,1,19,3
8150,0,0,4,4.675324675,0,10,24,16,10,30,1,4,2.4
8152,1,0,8,4.675324675,19.48051948,10,24,16,10,30,1,10,2.4
8154,0,0,8,4.675324675,0,10,24,16,10,30,1,16,2.4
8156,0,0,3,4.675324675,0,10,24,16,12,30,1,1,2
8158,1,0,4,4.675324675,19.48051948,10,24,16,12,30,1,7,2
8160,6,0,7,4.675324675,58.44155844,10,24,16,12,30,1,13,2
8162,1,0,12,4.675324675,19.48051948,10,24,16,12,30,1,19,2
8164,3,0,4,4.675324675,36.36363636,10,24,16,14,30,1,4,1.714285714
8166,0,0,7,4.675324675,0,10,24,16,14,30,1,10,1.714285714
8168,5,0,11,4.675324675,89.61038961,10,24,16,14,30,1,16,1.714285714
8170,3,0,4,4.675324675,29.87012987,10,24,16,16,30,1,1,1.5
8172,0,0,6,4.675324675,0,10,24,16,16,30,1,7,1.5
8174,0,0,12,4.675324675,0,10,24,16,16,30,1,13,1.5
8176,0,0,7,4.675324675,0,10,24,16,16,30,1,19,1.5
8178,0,0,1,4.675324675,0,10,24,16,18,30,1,4,1.333333333
8180,0,0,6,4.675324675,0,10,24,16,18,30,1,10,1.333333333
8182,0,0,11,4.675324675,0,10,24,16,18,30,1,16,1.333333333
8184,0,0,0,4.675324675,0,10,24,16,20,30,1,1,1.2
8186,2,0,3,4.675324675,20.12987013,10,24,16,20,30,1,7,1.2
8188,1,0,9,4.675324675,19.48051948,10,24,16,20,30,1,13,1.2
8190,0,0,7,4.675324675,0,10,24,16,20,30,1,19,1.2
8192,16,0,1,4.675324675,93.50649351,10,24,18,2,30,1,4,12
8194,22,0,0,4.675324675,100,10,24,18,2,30,1,10,12
8196,20,0,12,4.675324675,100,10,24,18,2,30,1,16,12
8198,19,0,3,4.675324675,100,10,24,18,4,30,1,1,6
8200,10,0,5,4.675324675,90.90909091,10,24,18,4,30,1,7,6
8202,13,0,4,4.675324675,94.15584416,10,24,18,4,30,1,13,6
8204,14,0,10,4.675324675,100,10,24,18,4,30,1,19,6
8206,16,0,6,4.675324675,92.85714286,10,24,18,6,30,1,4,4
8208,9,0,7,4.675324675,55.19480519,10,24,18,6,30,1,10,4
8210,13,0,9,4.675324675,94.80519481,10,24,18,6,30,1,16,4
8212,16,0,2,4.675324675,93.50649351,10,24,18,8,30,1,1,3
8214,0,0,2,4.675324675,0,10,24,18,8,30,1,7,3
8216,15,0,9,4.675324675,96.1038961,10,24,18,8,30,1,13,3
8218,4,0,7,4.675324675,14.93506494,10,24,18,8,30,1,19,3
8220,0,0,2,4.675324675,0,10,24,18,10,30,1,4,2.4
8222,8,0,8,4.675324675,75.32467532,10,24,18,10,30,1,10,2.4
8224,0,0,4,4.675324675,0,10,24,18,10,30,1,16,2.4
8226,0,0,0,4.675324675,0,10,24,18,12,30,1,1,2
8228,1,0,3,4.675324675,19.48051948,10,24,18,12,30,1,7,2
8230,6,0,6,4.675324675,85.06493506,10,24,18,12,30,1,13,2
8232,2,0,5,4.675324675,38.96103896,10,24,18,12,30,1,19,2
8234,3,0,3,4.675324675,57.14285714,10,24,18,14,30,1,4,1.714285714
8236,10,0,12,4.675324675,62.33766234,10,24,18,14,30,1,10,1.714285714
8238,5,0,16,4.675324675,66.23376623,10,24,18,14,30,1,16,1.714285714
8240,0,0,0,4.675324675,0,10,24,18,16,30,1,1,1.5
8242,0,0,7,4.675324675,0,10,24,18,16,30,1,7,1.5
8244,1,0,8,4.675324675,19.48051948,10,24,18,16,30,1,13,1.5
8246,0,0,11,4.675324675,0,10,24,18,16,30,1,19,1.5
8248,0,0,3,4.675324675,0,10,24,18,18,30,1,4,1.333333333
8250,0,0,6,4.675324675,0,10,24,18,18,30,1,10,1.333333333
8252,1,0,11,4.675324675,19.48051948,10,24,18,18,30,1,16,1.333333333
8254,0,0,1,4.675324675,0,10,24,18,20,30,1,1,1.2
8256,0,0,6,4.675324675,0,10,24,18,20,30,1,7,1.2
8258,0,0,11,4.675324675,0,10,24,18,20,30,1,13,1.2
8260,0,0,5,4.675324675,0,10,24,18,20,30,1,19,1.2
8262,22,0,0,4.675324675,100,10,24,20,2,30,1,4,12
8264,21,0,2,4.675324675,100,10,24,20,2,30,1,10,12
8266,22,0,5,4.675324675,100,10,24,20,2,30,1,16,12
8268,18,0,1,4.675324675,100,10,24,20,4,30,1,1,6
8270,15,0,7,4.675324675,84.41558442,10,24,20,4,30,1,7,6
8272,17,0,8,4.675324675,98.7012987,10,24,20,4,30,1,13,6
8274,20,0,6,4.675324675,100,10,24,20,4,30,1,19,6
8276,16,0,5,4.675324675,87.01298701,10,24,20,6,30,1,4,4
8278,0,0,16,4.675324675,0,10,24,20,6,30,1,10,4
8280,19,0,7,4.675324675,98.7012987,10,24,20,6,30,1,16,4
8282,7,0,2,4.675324675,63.63636364,10,24,20,8,30,1,1,3
8284,19,0,1,4.675324675,94.80519481,10,24,20,8,30,1,7,3
8286,10,0,7,4.675324675,80.51948052,10,24,20,8,30,1,13,3
8288,8,0,11,4.675324675,72.72727273,10,24,20,8,30,1,19,3
8290,4,0,4,4.675324675,70.12987013,10,24,20,10,30,1,4,2.4
8292,0,0,8,4.675324675,0,10,24,20,10,30,1,10,2.4
8294,11,0,9,4.675324675,85.06493506,10,24,20,10,30,1,16,2.4
8296,1,0,5,4.675324675,19.48051948,10,24,20,12,30,1,1,2
8298,6,0,9,4.675324675,54.54545455,10,24,20,12,30,1,7,2
8300,9,0,11,4.675324675,94.80519481,10,24,20,12,30,1,13,2
8302,0,0,2,4.675324675,0,10,24,20,12,30,1,19,2
8304,0,0,3,4.675324675,0,10,24,20,14,30,1,4,1.714285714
8306,0,0,7,4.675324675,0,10,24,20,14,30,1,10,1.714285714
8308,1,0,3,4.675324675,19.48051948,10,24,20,14,30,1,16,1.714285714
8310,0,0,0,4.675324675,0,10,24,20,16,30,1,1,1.5
8312,0,0,5,4.675324675,0,10,24,20,16,30,1,7,1.5
8314,0,0,9,4.675324675,0,10,24,20,16,30,1,13,1.5
8316,0,0,9,4.675324675,0,10,24,20,16,30,1,19,1.5
8318,0,0,2,4.675324675,0,10,24,20,18,30,1,4,1.333333333
8320,0,0,10,4.675324675,0,10,24,20,18,30,1,10,1.333333333
8322,0,0,13,4.675324675,0,10,24,20,18,30,1,16,1.333333333
8324,0,0,2,4.675324675,0,10,24,20,20,30,1,1,1.2
8326,0,0,3,4.675324675,0,10,24,20,20,30,1,7,1.2
8328,0,0,16,4.675324675,0,10,24,20,20,30,1,13,1.2
8330,0,0,7,4.675324675,0,10,24,20,20,30,1,19,1.2
8332,22,0,0,4.675324675,100,10,24,22,2,30,1,4,12
8334,20,0,4,4.675324675,100,10,24,22,2,30,1,10,12
8336,18,0,7,4.675324675,100,10,24,22,2,30,1,16,12
8338,16,0,0,4.675324675,97.4025974,10,24,22,4,30,1,1,6
8340,14,0,4,4.675324675,96.1038961,10,24,22,4,30,1,7,6
8342,17,0,4,4.675324675,92.20779221,10,24,22,4,30,1,13,6
8344,15,0,8,4.675324675,94.80519481,10,24,22,4,30,1,19,6
8346,1,0,9,4.675324675,19.48051948,10,24,22,6,30,1,4,4
8348,10,0,9,4.675324675,78.57142857,10,24,22,6,30,1,10,4
8350,15,0,13,4.675324675,90.90909091,10,24,22,6,30,1,16,4
8352,2,0,4,4.675324675,38.96103896,10,24,22,8,30,1,1,3
8354,13,0,16,4.675324675,90.90909091,10,24,22,8,30,1,7,3
8356,7,0,8,4.675324675,88.96103896,10,24,22,8,30,1,13,3
8358,4,0,10,4.675324675,55.84415584,10,24,22,8,30,1,19,3
8360,5,0,8,4.675324675,63.63636364,10,24,22,10,30,1,4,2.4
8362,4,0,11,4.675324675,46.1038961,10,24,22,10,30,1,10,2.4
8364,2,0,9,4.675324675,24.67532468,10,24,22,10,30,1,16,2.4
8366,0,0,0,4.675324675,0,10,24,22,12,30,1,1,2
8368,0,0,5,4.675324675,0,10,24,22,12,30,1,7,2
8370,0,0,4,4.675324675,0,10,24,22,12,30,1,13,2
8372,2,0,8,4.675324675,38.96103896,10,24,22,12,30,1,19,2
8374,0,0,2,4.675324675,0,10,24,22,14,30,1,4,1.714285714
8376,3,0,8,4.675324675,50,10,24,22,14,30,1,10,1.714285714
8378,0,0,7,4.675324675,0,10,24,22,14,30,1,16,1.714285714
8380,1,0,3,4.675324675,19.48051948,10,24,22,16,30,1,1,1.5
8382,5,0,6,4.675324675,46.1038961,10,24,22,16,30,1,7,1.5
8384,1,0,6,4.675324675,19.48051948,10,24,22,16,30,1,13,1.5
8386,0,0,5,4.675324675,0,10,24,22,16,30,1,19,1.5
8388,0,0,3,4.675324675,0,10,24,22,18,30,1,4,1.333333333
8390,0,0,6,4.675324675,0,10,24,22,18,30,1,10,1.333333333
8392,0,0,9,4.675324675,0,10,24,22,18,30,1,16,1.333333333
8394,1,0,2,4.675324675,19.48051948,10,24,22,20,30,1,1,1.2
8396,0,0,3,4.675324675,0,10,24,22,20,30,1,7,1.2
8398,0,0,4,4.675324675,0,10,24,22,20,30,1,13,1.2
8400,0,0,9,4.675324675,0,10,24,22,20,30,1,19,1.2
8402,17,0,1,4.675324675,93.50649351,10,24,24,2,30,1,4,12
8404,17,0,3,4.675324675,100,10,24,24,2,30,1,10,12
8406,17,0,8,4.675324675,96.75324675,10,24,24,2,30,1,16,12
8408,14,0,6,4.675324675,87.66233766,10,24,24,4,30,1,1,6
8410,7,0,15,4.675324675,78.57142857,10,24,24,4,30,1,7,6
8412,20,0,2,4.675324675,97.4025974,10,24,24,4,30,1,13,6
8414,13,0,15,4.675324675,97.4025974,10,24,24,4,30,1,19,6
8416,3,0,6,4.675324675,57.14285714,10,24,24,6,30,1,4,4
8418,0,0,4,4.675324675,0,10,24,24,6,30,1,10,4
8420,17,0,6,4.675324675,100,10,24,24,6,30,1,16,4
8422,5,0,4,4.675324675,40.25974026,10,24,24,8,30,1,1,3
8424,3,0,6,4.675324675,58.44155844,10,24,24,8,30,1,7,3
8426,0,0,8,4.675324675,0,10,24,24,8,30,1,13,3
8428,8,0,12,4.675324675,66.88311688,10,24,24,8,30,1,19,3
8430,0,0,12,4.675324675,0,10,24,24,10,30,1,4,2.4
8432,1,0,6,4.675324675,19.48051948,10,24,24,10,30,1,10,2.4
8434,0,0,10,4.675324675,0,10,24,24,10,30,1,16,2.4
8436,3,0,5,4.675324675,35.06493506,10,24,24,12,30,1,1,2
8438,7,0,9,4.675324675,88.31168831,10,24,24,12,30,1,7,2
8440,0,0,6,4.675324675,0,10,24,24,12,30,1,13,2
8442,2,0,12,4.675324675,38.96103896,10,24,24,12,30,1,19,2
8444,0,0,4,4.675324675,0,10,24,24,14,30,1,4,1.714285714
8446,12,0,10,4.675324675,74.67532468,10,24,24,14,30,1,10,1.714285714
8448,8,0,18,4.675324675,88.31168831,10,24,24,14,30,1,16,1.714285714
8450,1,0,4,4.675324675,19.48051948,10,24,24,16,30,1,1,1.5
8452,0,0,1,4.675324675,0,10,24,24,16,30,1,7,1.5
8454,0,0,9,4.675324675,0,10,24,24,16,30,1,13,1.5
8456,3,0,14,4.675324675,58.44155844,10,24,24,16,30,1,19,1.5
8458,0,0,3,4.675324675,0,10,24,24,18,30,1,4,1.333333333
8460,0,0,10,4.675324675,0,10,24,24,18,30,1,10,1.333333333
8462,0,0,6,4.675324675,0,10,24,24,18,30,1,16,1.333333333
8464,0,0,6,4.675324675,0,10,24,24,20,30,1,1,1.2
8466,0,0,3,4.675324675,0,10,24,24,20,30,1,7,1.2
8468,0,0,6,4.675324675,0,10,24,24,20,30,1,13,1.2
8470,0,0,9,4.675324675,0,10,24,24,20,30,1,19,1.2
8472,19,0,1,5.064935065,85.71428571,10,26,4,2,30,1,4,13
8474,25,0,1,5.064935065,97.4025974,10,26,4,2,30,1,10,13
8476,23,0,5,5.064935065,94.15584416,10,26,4,2,30,1,16,13
8478,22,0,0,5.064935065,84.41558442,10,26,4,4,30,1,1,6.5
8480,24,0,0,5.064935065,100,10,26,4,4,30,1,7,6.5
8482,26,0,0,5.064935065,100,10,26,4,4,30,1,13,6.5
8484,5,0,14,5.064935065,45.45454545,10,26,4,4,30,1,19,6.5
8486,16,0,1,5.064935065,68.83116883,10,26,4,6,30,1,4,4.333333333
8488,3,0,4,5.064935065,44.80519481,10,26,4,6,30,1,10,4.333333333
8490,9,0,8,5.064935065,68.83116883,10,26,4,6,30,1,16,4.333333333
8492,4,0,0,5.064935065,40.25974026,10,26,4,8,30,1,1,3.25
8494,12,0,5,5.064935065,64.28571429,10,26,4,8,30,1,7,3.25
8496,4,0,6,5.064935065,35.71428571,10,26,4,8,30,1,13,3.25
8498,1,0,4,5.064935065,19.48051948,10,26,4,8,30,1,19,3.25
8500,2,0,0,5.064935065,19.48051948,10,26,4,10,30,1,4,2.6
8502,15,0,4,5.064935065,90.90909091,10,26,4,10,30,1,10,2.6
8504,3,0,13,5.064935065,7.792207792,10,26,4,10,30,1,16,2.6
8506,17,0,0,5.064935065,72.72727273,10,26,4,12,30,1,1,2.166666667
8508,1,0,3,5.064935065,19.48051948,10,26,4,12,30,1,7,2.166666667
8510,9,0,11,5.064935065,62.33766234,10,26,4,12,30,1,13,2.166666667
8512,1,0,7,5.064935065,19.48051948,10,26,4,12,30,1,19,2.166666667
8514,0,0,2,5.064935065,0,10,26,4,14,30,1,4,1.857142857
8516,15,0,11,5.064935065,77.27272727,10,26,4,14,30,1,10,1.857142857
8518,4,0,15,5.064935065,30.51948052,10,26,4,14,30,1,16,1.857142857
8520,0,0,0,5.064935065,0,10,26,4,16,30,1,1,1.625
8522,1,0,8,5.064935065,19.48051948,10,26,4,16,30,1,7,1.625
8524,0,0,15,5.064935065,0,10,26,4,16,30,1,13,1.625
8526,10,0,24,5.064935065,62.33766234,10,26,4,16,30,1,19,1.625
8528,0,0,1,5.064935065,0,10,26,4,18,30,1,4,1.444444444
8530,0,0,7,5.064935065,0,10,26,4,18,30,1,10,1.444444444
8532,0,0,13,5.064935065,0,10,26,4,18,30,1,16,1.444444444
8534,0,0,1,5.064935065,0,10,26,4,20,30,1,1,1.3
8536,0,0,7,5.064935065,0,10,26,4,20,30,1,7,1.3
8538,0,0,17,5.064935065,0,10,26,4,20,30,1,13,1.3
8540,0,0,8,5.064935065,0,10,26,4,20,30,1,19,1.3
8542,25,0,1,5.064935065,100,10,26,6,2,30,1,4,13
8544,24,0,2,5.064935065,92.20779221,10,26,6,2,30,1,10,13
8546,22,0,7,5.064935065,100,10,26,6,2,30,1,16,13
8548,20,0,0,5.064935065,82.46753247,10,26,6,4,30,1,1,6.5
8550,18,0,3,5.064935065,90.90909091,10,26,6,4,30,1,7,6.5
8552,19,0,2,5.064935065,89.61038961,10,26,6,4,30,1,13,6.5
8554,16,0,14,5.064935065,83.11688312,10,26,6,4,30,1,19,6.5
8556,20,0,4,5.064935065,81.81818182,10,26,6,6,30,1,4,4.333333333
8558,20,0,5,5.064935065,90.90909091,10,26,6,6,30,1,10,4.333333333
8560,23,0,5,5.064935065,100,10,26,6,6,30,1,16,4.333333333
8562,11,0,0,5.064935065,68.18181818,10,26,6,8,30,1,1,3.25
8564,0,0,2,5.064935065,0,10,26,6,8,30,1,7,3.25
8566,14,0,8,5.064935065,66.88311688,10,26,6,8,30,1,13,3.25
8568,17,0,5,5.064935065,87.01298701,10,26,6,8,30,1,19,3.25
8570,0,0,5,5.064935065,0,10,26,6,10,30,1,4,2.6
8572,4,0,5,5.064935065,74.67532468,10,26,6,10,30,1,10,2.6
8574,11,0,14,5.064935065,67.53246753,10,26,6,10,30,1,16,2.6
8576,9,0,2,5.064935065,80.51948052,10,26,6,12,30,1,1,2.166666667
8578,18,0,5,5.064935065,92.85714286,10,26,6,12,30,1,7,2.166666667
8580,15,0,8,5.064935065,92.20779221,10,26,6,12,30,1,13,2.166666667
8582,12,0,17,5.064935065,72.07792208,10,26,6,12,30,1,19,2.166666667
8584,0,0,3,5.064935065,0,10,26,6,14,30,1,4,1.857142857
8586,0,0,4,5.064935065,0,10,26,6,14,30,1,10,1.857142857
8588,0,0,7,5.064935065,0,10,26,6,14,30,1,16,1.857142857
8590,5,0,1,5.064935065,35.06493506,10,26,6,16,30,1,1,1.625
8592,0,0,6,5.064935065,0,10,26,6,16,30,1,7,1.625
8594,1,0,10,5.064935065,19.48051948,10,26,6,16,30,1,13,1.625
8596,0,0,23,5.064935065,0,10,26,6,16,30,1,19,1.625
8598,1,0,4,5.064935065,14.28571429,10,26,6,18,30,1,4,1.444444444
8600,1,0,9,5.064935065,19.48051948,10,26,6,18,30,1,10,1.444444444
8602,1,0,7,5.064935065,19.48051948,10,26,6,18,30,1,16,1.444444444
8604,0,0,1,5.064935065,0,10,26,6,20,30,1,1,1.3
8606,2,0,4,5.064935065,31.16883117,10,26,6,20,30,1,7,1.3
